Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity,Prediction
18.21029096,-0.7983812313979024,-0.11943538373182629,-0.010035873272909782,9.222471437,Jumping,1
18.22033896,-0.7673586270112049,-0.12548090976877607,-0.07931344050386044,8.993932337,Jumping,1
18.23038696,-0.7240589879190025,-0.15372891294033708,-0.1494596962178169,8.674469383,Jumping,1
18.24043496,-0.6762317627348469,-0.1585236451733197,-0.2039469057886901,8.358866364,Jumping,1
18.25048296,-0.6565729080418133,-0.1549518144051782,-0.25290349753571234,8.358592956,Jumping,1
18.26053096,-0.6743441588864012,-0.21890821136816482,-0.294808496504798,8.597690541,Jumping,1
18.27057896,-0.6876683564529712,-0.26080701324956534,-0.33684771500313987,8.702249109,Jumping,1
18.28062696,-0.6799643263141734,-0.2956012449834412,-0.40186364866315866,8.666322158,Jumping,1
18.29067496,-0.6101564316944926,-0.3641370130843972,-0.5065377355775991,8.174441162,Jumping,1
18.30072296,-0.498983109432227,-0.43562307192122585,-0.6450419396234927,7.284499023,Jumping,1
18.31077096,-0.3196532884735636,-0.520248517644835,-0.8049650693915539,5.808302828,Jumping,1
18.32081896,-0.07114326815909712,-0.6924900087401985,-0.9618682006314316,3.93082292,Jumping,1
18.33086596,0.21290489452770373,-0.9317287789551636,-1.086259903372211,2.57419246,Jumping,1
18.34091396,0.6130588482023471,-1.2287512295511251,-1.1617590736823318,3.71825003,Jumping,1
18.35096196,1.1151369920433987,-1.5636869061045968,-1.1839102851710794,7.257772187,Jumping,1
18.36100996,1.6819650064586593,-1.8330540785452991,-1.1529842198382794,11.49734069,Jumping,1
18.37105796,2.296638159409798,-2.136421663464142,-1.0961227337140922,16.29066266,Jumping,1
18.45144196,2.2982798858862776,-1.047220880616218,1.529982816882806,16.77085678,Jumping,1
18.46148896,1.8326912153745911,-0.7352832128524952,1.8804814691345029,12.74956224,Jumping,1
18.47153696,1.5394203954640782,-0.5312996253481658,2.1496470832443197,9.949837829,Jumping,1
18.48158496,1.3417859530168255,-0.4014902390124797,2.3299493413076324,7.891694355,Jumping,1
18.49163296,1.1803537304313523,-0.25492908963690636,2.409022614150449,6.18283154,Jumping,1
18.50168096,0.9612900614198301,-0.10421577860957897,2.389878197549538,4.32597013,Jumping,1
18.51172896,0.679771465600091,0.05901763066231147,2.2855308818543114,2.937867956,Jumping,1
18.52177696,0.38322615087652057,0.21038604942029715,2.112957056024271,3.64227588,Jumping,1
18.53182496,0.10876502498061474,0.33793824352257273,1.9134121241586057,5.425145956,Jumping,1
18.54187296,-0.13771416058484842,0.4604117905421528,1.7199243705298746,7.230960204,Jumping,1
18.55192096,-0.34262619036853437,0.5490474987178016,1.552841716206568,8.587978392,Jumping,1
18.56196896,-0.5132588768113622,0.6108517802162107,1.4217960250918573,9.507276591,Jumping,1
18.57201696,-0.6388985975698778,0.5951941050144759,1.3199411756514767,9.955898349,Jumping,1
18.58206496,-0.7555596363081688,0.48236024277434797,1.251325330261656,10.24703376,Jumping,1
18.59211196,-0.8948673244110272,0.32150907677106605,1.2339081971888188,10.67939393,Jumping,1
18.60215996,-1.0506598015484685,0.18378275364651123,1.2555240858151864,11.40189402,Jumping,1
18.61220796,-1.1557433937853536,0.061492894835545965,1.2852469008874123,11.97911754,Jumping,1
18.62225596,-1.2204434856190518,-0.04912679015566225,1.3158834283689544,12.36242854,Jumping,1
18.63230396,-1.2379912107913256,-0.12550373696218145,1.3390624597677936,12.46430679,Jumping,1
18.64235196,-1.2238085791767677,-0.14842456102210572,1.355260387563927,12.36212507,Jumping,1
18.65239996,-1.1709700965594028,-0.1567498210892244,1.3619641101611206,11.98337265,Jumping,1
18.66244796,-1.0884102938288502,-0.16065150657105565,1.3579889790301758,11.4194363,Jumping,1
18.67249596,-0.9391339107591848,-0.15940194349087172,1.34786413955514,10.37879953,Jumping,1
18.68254396,-0.7551276449269863,-0.10311978272500678,1.3398967110320394,9.067929749,Jumping,1
18.69259196,-0.646769796353012,-0.036690546656313154,1.3218891975583213,8.377727685,Jumping,1
18.70263996,-0.6743646090953714,0.004626373046353905,1.2816242753202758,8.696949059,Jumping,1
18.71268696,-0.7503556072760696,0.01156259174582293,1.2215742686595241,9.305390202,Jumping,1
18.72273496,-0.7909719858606675,0.03184293867650285,1.1531419283828128,9.646661203,Jumping,1
18.73278296,-0.7882310207298139,0.07075357524919347,1.0776085901644201,9.714606126,Jumping,1
18.74283096,-0.7177118068729844,0.08694876223130557,1.0003394301323654,9.312632495,Jumping,1
18.75287896,-0.6386741998444118,0.12966706421111984,0.9400658439042747,8.899745805,Jumping,1
18.76292696,-0.580345226122714,0.18592288446245442,0.8913923153557735,8.686369787,Jumping,1
18.77297496,-0.5253260193171996,0.16948444409500257,0.8448752706825939,8.345044281,Jumping,1
18.78302296,-0.4155507636389203,0.04939563692724876,0.822582078990979,7.343058545,Jumping,1
18.79307096,-0.2404096730200454,-0.1768662394915445,0.8361953991773956,5.701124597,Jumping,1
18.80311896,0.019951811115153723,-0.4263178739445229,0.8792969195063957,3.505417516,Jumping,1
18.81316696,0.46941293679091817,-0.739032312008978,0.938581197689613,1.701344167,Jumping,1
18.82321496,0.9472571602333278,-1.0506834258451851,0.9935897938280817,4.741127892,Jumping,1
18.83326296,1.3537992748096954,-1.3205353219222673,1.0411998990215643,7.914785445,Jumping,1
18.84330996,1.7215316857316223,-1.4203018370237106,1.1197464171621032,10.75080745,Jumping,1
18.85335796,2.0573793333196733,-1.3325135927036929,1.2132436654633698,13.2477686,Jumping,1
18.86340596,2.3595877763636164,-1.338202370613911,1.270769535114437,15.4950316,Jumping,1
18.87345396,2.6297860586804056,-1.5074342958853975,1.2787089264491616,17.65289377,Jumping,1
18.93374196,2.5975851890250827,-1.3595490379557376,-0.3174265601974551,16.91736254,Jumping,1
18.94378996,2.254050473836836,-1.2678530448140766,-0.7569868624703321,14.2887697,Jumping,1
18.95383796,1.9615462200961198,-1.2116790459785396,-1.1191342374077722,12.0492717,Jumping,1
18.96388596,1.696254328143794,-1.101989430954971,-1.436696380412004,9.936414265,Jumping,1
18.97393296,1.4442891699374896,-0.9350433747887535,-1.7098821720322719,7.919372725,Jumping,1
18.98398096,1.162854594466494,-0.7454807756461587,-1.9217832602219187,5.719972626,Jumping,1
18.99402896,0.8339837261701728,-0.5031675599193461,-2.057782347662336,3.162429295,Jumping,1
19.00407696,0.5122316783974837,-0.24017152340341955,-2.1089090679947926,1.078904299,Jumping,1
19.01412496,0.2392731689183732,0.02936385789315398,-2.057855393810611,2.222477498,Jumping,1
