Acceleration_X_max,Acceleration_X_min,Acceleration_X_range,Acceleration_X_mean,Acceleration_X_median,Acceleration_X_variance,Acceleration_X_std,Acceleration_X_skewness,Acceleration_X_kurtosis,Acceleration_X_rms,Acceleration_X_mean_abs_change,Acceleration_X_mean_crossing_rate,Acceleration_Y_max,Acceleration_Y_min,Acceleration_Y_range,Acceleration_Y_mean,Acceleration_Y_median,Acceleration_Y_variance,Acceleration_Y_std,Acceleration_Y_skewness,Acceleration_Y_kurtosis,Acceleration_Y_rms,Acceleration_Y_mean_abs_change,Acceleration_Y_mean_crossing_rate,Acceleration_Z_max,Acceleration_Z_min,Acceleration_Z_range,Acceleration_Z_mean,Acceleration_Z_median,Acceleration_Z_variance,Acceleration_Z_std,Acceleration_Z_skewness,Acceleration_Z_kurtosis,Acceleration_Z_rms,Acceleration_Z_mean_abs_change,Acceleration_Z_mean_crossing_rate
0.47855362008273844,-1.8427585279691738,2.3213121480519123,-0.6134353479178938,-0.4467748040567755,0.40847672965896276,0.6391218425769556,-0.2572902091991957,-1.3457613644790862,0.8858779011433291,0.04923660331610985,0.02004008016032064,2.925915941323926,-2.7646647689667225,5.690580710290648,-0.021445088426697737,0.28776553271042216,1.8456159502435114,1.3585344862179656,-0.34866635417149416,-0.9251594460503165,1.3587037359414083,0.20110024514983296,0.04609218436873747,1.5959955815489515,-0.6880848867823287,2.2840804683312803,0.2679392313358119,0.31311492984572387,0.33891366432609427,0.582162919057968,0.23145976716000227,-0.868657378948198,0.6408627747146186,0.019693737050832133,0.012024048096192385
0.23402068895523798,-2.058376710658503,2.292397399613741,-0.9499587440296577,-1.0559611153898811,0.31779869809130773,0.5637363728652851,0.4273259880643623,-0.8711420649171893,1.104635828429312,0.03450127231563289,0.022044088176352707,2.218062403296703,-0.09709012258921575,2.3151525258859187,0.693505709495738,0.5805032618284351,0.23769735182935567,0.48754215389990196,1.1390159027798956,1.0896744126583524,0.847730806879485,0.03560297925657685,0.026052104208416832,1.691234237900545,-0.5300690401409596,2.2213032780415043,0.33177451920493606,-0.10253710056881561,0.6283606051381336,0.7926919989113891,0.8465197806637457,-1.1037264132147737,0.8593223706687732,0.007517183946074216,0.002004008016032064
1.5628566865141493,-1.895844198929878,3.4587008854440273,-0.6429001542658064,-0.5054514127037669,0.42006462370309994,0.6481239261924373,0.20476116953512852,-0.6803349256764895,0.9128993548349662,0.04854125866429011,0.014028056112224449,2.9409624265441554,-2.8098042246274098,5.750766651171565,0.15169715756684626,0.12476194282460676,1.3901156268645825,1.179031647948681,-0.32616007050655044,0.34169144738087986,1.1887504592968379,0.22757616249660173,0.05811623246492986,2.4971406907403395,-0.6639975105323045,3.161138201272644,0.5841094958666263,0.3219328843952745,1.0697939691504412,1.0343084497143207,0.2774066539843898,-1.4526139780356888,1.1878458958602356,0.03031606671251046,0.004008016032064128
1.6178624774883261,-1.915610140245034,3.53347261773336,-0.607924151686284,-0.8378580715066464,0.7057128672140807,0.8400671801791096,0.6070669501951788,-0.6386529790424142,1.036959324861669,0.06807043874708814,0.018036072144288578,2.9366156641472,-1.4104810991461032,4.347096763293303,0.45062267014009383,0.28224848812967146,0.8926682253739797,0.9448112114988791,0.7432076815052553,-0.26474750151774584,1.0467707562872435,0.12990701802029916,0.036072144288577156,2.120240188179357,-1.0343516016134322,3.1545917897927893,0.3881877240484664,-0.2020957238868109,0.880094163046959,0.9381333396948213,0.4435343644293576,-1.4758736970366368,1.0152752691506315,0.023978304433270307,0.004008016032064128
1.6139092892252949,-2.096892059164036,3.7108013483893307,-0.24122347175337291,-0.9094107790675108,1.49625820072387,1.2232163343921916,0.24807781853154362,-1.7121160218480262,1.2467746244003446,0.045369880436215114,0.002004008016032064,0.862541268123174,-1.2496508904587655,2.1121921585819394,-0.17234996673009592,-0.2502299054973253,0.1812132704118012,0.42569152024887835,0.20988244696026748,-0.5600005650531252,0.4592578594250363,0.04592009049843245,0.04008016032064128,-0.17506744704812097,-0.9516028717328304,0.7765354246847095,-0.5535163776807881,-0.562587472800137,0.052428689212578115,0.22897311897377412,0.08571642928538291,-1.231352861434854,0.5990067358331115,0.006757420018503098,0.006012024048096192
1.4754347517831168,-0.8184309748997503,2.293865726682867,0.6128492986861843,0.6928164239390286,0.3796669492528753,0.6161712012524403,-0.5734938526047573,-0.8259763981775432,0.8690519041766281,0.04036213138775808,0.028056112224448898,1.6807356977654102,-1.3339112076920485,3.0146469054574587,0.1501677659357945,0.09082375949453447,0.3423167517863128,0.5850784150746914,0.20383731232759494,-0.5027594588088826,0.6040423078828671,0.059954095684470236,0.04408817635270541,1.9232449472949944,-0.9567156238458135,2.879960571140808,0.1566722537681589,-0.6486901111002581,1.3722327299038866,1.171423377734919,0.5036667627910499,-1.638894530713781,1.1818540201753687,0.01049530594625761,0.002004008016032064
1.559807084139811,0.11655452342516844,1.4432525607146427,0.7844126995793499,0.8227633695566681,0.09325605201674249,0.3053785388935223,-0.2965921763824404,-0.35973752067488274,0.8417596659843627,0.023394092169328664,0.02404809619238477,2.166904353547924,-1.4265306833810143,3.5934350369289385,0.11282573328256813,-0.0802046225087364,0.5900435323922536,0.768142911437874,0.5661796983726276,-0.4220561433900163,0.7763846846010054,0.05383432060024167,0.022044088176352707,1.8086993616550977,-1.1514891674331695,2.960188529088267,0.6065835970683054,0.8255816924721264,0.8387429747275917,0.9158291187375469,-0.723927069244161,-0.7238726406750979,1.098492892539554,0.016215083389517042,0.008016032064128256
1.41410385958809,-0.12876904535493827,1.542872904943028,0.7522154495040301,0.8690721463521762,0.13746149860711057,0.37075800545249266,-0.6899416368220027,-0.7658529882150393,0.8386236230155101,0.025462923587828812,0.01002004008016032,2.521667038407104,-1.9952878247056745,4.516954863112779,-0.33553612063658333,-0.4921439512047866,0.704444209620601,0.8393117475769066,0.6322259224353857,0.0150357653178812,0.9038963977538846,0.05462500653031829,0.01002004008016032,1.9106173515470508,-1.3344231532027173,3.245040504749768,0.3205352848845311,0.6293697423014522,1.5101465740717854,1.228880211441207,-0.09723155319705463,-1.6670198489055468,1.2699958436655583,0.010320305853000858,0.002004008016032064
1.7569017561109372,-0.42774302627618244,2.1846447823871196,0.7091903038280316,0.8582855898059054,0.3163460309355207,0.5624464693955512,-0.49072889891772564,-0.9213295637935972,0.9051502184605694,0.03898185414596225,0.02004008016032064,2.9229066442798803,-2.804119996877546,5.727026641157426,-0.5910675698346903,-0.8288508537996915,1.1756242145262799,1.0842620598943227,1.0021583894811414,1.1481851182852498,1.2349028652637286,0.2734480077518431,0.07414829659318638,3.695067530523522,-1.7194793736189504,5.4145469041424725,-0.33368839288663893,-1.0182253073443481,1.7163038528906587,1.3100778041363264,1.0562921230087752,-0.45906687507536503,1.3519067262344422,0.0470935858461612,0.004008016032064128
1.8827260911114152,-1.9560456087640388,3.838771699875454,0.1545997813721084,-0.032028881146760835,0.7031567365483643,0.838544415370089,-0.10664930631094138,-0.10170465614147206,0.8526768608028882,0.04197237938679638,0.01002004008016032,2.8192530794294126,-2.8031168978628638,5.622369977292276,-0.0648197585542213,-0.041919676781709006,1.3022661209419502,1.1411687521755711,-0.13288497032317192,0.1610551904358104,1.143008189839853,0.17982878341230576,0.05410821643286573,2.1211136760055305,-0.9299223342212299,3.0510360102267606,0.668261180118123,0.9828569733478267,0.9274327632772049,0.9630331060130825,-0.2899453506078282,-1.2825563885781932,1.1721799213986186,0.027341065127145674,0.008016032064128256
