Acceleration_X_max,Acceleration_X_min,Acceleration_X_range,Acceleration_X_mean,Acceleration_X_median,Acceleration_X_variance,Acceleration_X_std,Acceleration_X_skewness,Acceleration_X_kurtosis,Acceleration_X_rms,Acceleration_X_mean_abs_change,Acceleration_X_mean_crossing_rate,Acceleration_Y_max,Acceleration_Y_min,Acceleration_Y_range,Acceleration_Y_mean,Acceleration_Y_median,Acceleration_Y_variance,Acceleration_Y_std,Acceleration_Y_skewness,Acceleration_Y_kurtosis,Acceleration_Y_rms,Acceleration_Y_mean_abs_change,Acceleration_Y_mean_crossing_rate,Acceleration_Z_max,Acceleration_Z_min,Acceleration_Z_range,Acceleration_Z_mean,Acceleration_Z_median,Acceleration_Z_variance,Acceleration_Z_std,Acceleration_Z_skewness,Acceleration_Z_kurtosis,Acceleration_Z_rms,Acceleration_Z_mean_abs_change,Acceleration_Z_mean_crossing_rate
0.7084548505014485,-1.9896353011629409,2.698090151664389,-0.6553323544530228,-0.692875011700982,0.4047385584698905,0.6361906620423554,-0.007690692927618221,-0.9191082135793978,0.9133449804224211,0.07643054521148467,0.04208416833667335,3.182145007229259,-2.0583031524322926,5.240448159661552,0.22209098383240833,0.20205406884548344,1.6938269062773292,1.301471054721283,0.2575323911892191,-0.8555652304377053,1.3202845569713282,0.15930717630934182,0.04408817635270541,0.6560034252263294,-0.670366773422165,1.3263701986484944,-0.004415701714783879,0.022663969512948592,0.1272938917652616,0.3567826954397615,-0.2280083714319955,-0.8037332209821666,0.35681001974005094,0.012753381443877828,0.014028056112224449
0.5657142239371514,-2.347995530020184,2.913709753957335,-0.7299934120562199,-0.7343713033046246,0.3619687710977729,0.6016384056040414,-0.22153254034027417,-0.4307808756807896,0.9459699534040471,0.09463490084794617,0.06212424849699399,3.491295882469117,-2.842042635865809,6.3333385183349264,0.17523062939662015,0.24490168435888054,2.740525104209333,1.6554531416531648,-0.011023416815627926,-1.1509308605051618,1.6647014380026435,0.22069849201430847,0.03406813627254509,0.2077820872766724,-0.5263365972534068,0.7341186845300791,-0.13396214115151198,-0.13061253900050526,0.02908544075294764,0.17054454184449186,-0.17956253028756963,-0.6083729206165067,0.21686700075125595,0.011186682758421452,0.02004008016032064
1.0715142355540805,-2.6056136574927695,3.6771278930468503,-0.536430979141039,-0.5086958799801389,0.47969327732674594,0.6925989296315336,-0.1763033176206423,-0.22893219304101242,0.8760430769710812,0.09134922483915363,0.05811623246492986,3.478851890818616,-2.499009976622804,5.97786186744142,0.2541891054892195,0.4125560693864452,2.2471079780638563,1.499035682718679,-0.018455054032752355,-0.992556757895191,1.5204341746400158,0.2063665165161068,0.036072144288577156,0.6374997055625267,-0.2676125716322393,0.905112277194766,0.1361904442971067,0.09049026220212693,0.056964257062101356,0.23867186064155396,0.27376323701119065,-0.920700304856672,0.27479464001312814,0.010377650420728312,0.008016032064128256
1.4007394469605028,-2.520525537905038,3.921264984865541,-0.6926627185313234,-0.7410770995406134,0.5141588228589226,0.7170486893223658,0.25558294952988725,-0.004606214003690656,0.9969656285460026,0.10483866712788867,0.05410821643286573,3.3685114007656676,-2.2505320538560456,5.619043454621713,0.22792565563839623,0.3866077118671877,2.308327688460104,1.5193181656454002,0.06468101214603399,-1.1105120577223153,1.536319560820045,0.2008902595617608,0.03406813627254509,0.2633484621742936,-0.4927920199013024,0.7561404820755959,-0.05553089700694363,-0.041217003540520436,0.03194042905110596,0.17871885477225383,-0.49989990996122974,-0.21951172589448875,0.18714729379155268,0.010432901684362174,0.028056112224448898
0.8966802038634959,-2.2194476909443406,3.1161278948078364,-0.5943085742726882,-0.5961563441409018,0.42301992596424826,0.6503998200831917,-0.09708240995039687,-0.3443203971148341,0.8810349637887727,0.09206596102034847,0.04208416833667335,3.60230210343766,-2.545311613964856,6.147613717402516,0.16734478168410982,0.2607124325287641,2.1057765077913952,1.4511293904374603,0.14064121023843673,-0.8592238542832731,1.4607466528280313,0.1946198754584471,0.04208416833667335,0.2676885675719364,-0.23696768069584925,0.5046562482677857,0.024131879506519408,0.020228935829705638,0.015135284987949867,0.12302554607864932,-0.07549969661691021,-0.9152590379196428,0.12536998283667042,0.010081981275794516,0.03006012024048096
0.9672335553381243,-2.570750992301098,3.537984547639222,-0.729352723336313,-0.7960512428267993,0.4694350662377144,0.685153315862745,0.014619128400253234,-0.30692246226886244,1.000694989132958,0.1000251124622473,0.04408817635270541,4.098547989161554,-2.488749276238361,6.587297265399915,0.3047901499578279,0.4140912342079241,2.4405148640959533,1.5622147304695195,0.06805426515947442,-1.02903413691155,1.5916695321602625,0.2087672360398064,0.04008016032064128,0.12614499522408545,-0.5065868232553572,0.6327318184794426,-0.13956350032872894,-0.15071608575089934,0.018285228991251838,0.13522288634418303,-0.20872858307944683,-0.41083333145772816,0.19432755752918565,0.009989781796723746,0.028056112224448898
1.245649513609722,-2.5478171791441953,3.7934666927539173,-0.6083429617321451,-0.6757367279455557,0.5331162017427985,0.7301480683688744,0.07199707335858672,-0.003221828414039063,0.9503669611428192,0.0963616275999313,0.052104208416833664,3.382435282070057,-2.502177168314525,5.884612450384582,0.22173125819060296,0.4282838658514305,2.295576595035626,1.515116033522062,-0.017405845767521664,-1.0066298722697775,1.5312548272232203,0.2028756633249548,0.03807615230460922,0.28320655396569017,-0.24212824135510166,0.5253347953207919,0.013863152314761934,0.006646323024983648,0.018061195702070244,0.13439194805519505,0.1247290738303367,-0.7616121981437494,0.13510508019379777,0.009493460907986783,0.03206412825651302
1.0499681052956804,-2.5185177899398767,3.568485895235557,-0.7006144203992303,-0.6696745457702804,0.4712487150433057,0.6864755749794057,-0.10595473356826128,-0.1662124600965602,0.9808716945220997,0.08804253839075957,0.05410821643286573,3.5601800176363394,-2.3673496409510832,5.927529658587423,0.2239389634585266,0.18928972224044,2.2291698378107547,1.493040467573051,0.24598516970268217,-0.9785458526585633,1.5097412020494223,0.19429831408244277,0.036072144288577156,0.10944130482420568,-0.3148427279925412,0.42428403281674687,-0.08804892621711477,-0.08050882575250784,0.011308039644504497,0.10633926671039488,-0.2526519968668207,-0.826738017623986,0.13806032396199647,0.009321514319348682,0.036072144288577156
0.9262726973095763,-2.2258912310512655,3.152163928360842,-0.6286022137207661,-0.6301876289211292,0.4640327914140354,0.6811995239384974,0.013075982275941657,-0.7548457656160279,0.9269161421124799,0.08987724709836337,0.04809619238476954,3.701163093368388,-2.4537502324048734,6.154913325773261,0.21902588827035732,0.3246612022050456,2.326688910543222,1.5253487832437609,0.14581696016255782,-0.9496113352728792,1.5409935918996682,0.19738842778204393,0.03406813627254509,0.4194323326919892,-0.31595576900586625,0.7353881016978554,-0.011677986058121568,-0.033873174282399485,0.03313796618356413,0.1820383645926433,0.3329553077525939,-0.6615551810373757,0.1824125586190211,0.010595484580139656,0.02404809619238477
1.6428770368524073,-2.6159229846886456,4.258800021541052,-0.6382733769460428,-0.7163047744857365,0.6011546677269022,0.7753416458097051,0.3455015702166232,0.3159031135531998,1.0042646919239009,0.10066236546303875,0.04008016032064128,3.4635358034220665,-2.583745337282637,6.047281140704703,0.3303436060962151,0.4637113727938227,2.3679130506074717,1.5388024729014025,-0.03591295627638488,-1.0455527357007246,1.5738614769718848,0.207739467901666,0.036072144288577156,0.2067969314878137,-0.4308965777751259,0.6376935092629397,-0.08092228682996995,-0.08632431209101733,0.021700430182300803,0.14731065875319682,-0.06506825510774374,-0.5713047297057225,0.16807393220869418,0.010111050818893736,0.026052104208416832
0.6980700520729922,-2.449207198210655,3.147277250283647,-0.6288002050443627,-0.634925204639389,0.44266398799827505,0.665329984292212,-0.22699690480165013,-0.4948736086400327,0.9154527218060514,0.08704518675371206,0.04809619238476954,3.3911325311621954,-2.323087812417235,5.714220343579431,0.1989592047074319,0.33922014008625,2.2716165407116096,1.5071882897341027,0.05275181717899211,-1.0640381390792442,1.5202635645997122,0.20187679383982227,0.03406813627254509,0.27757969620393,-0.3555932687521651,0.6331729649560951,-0.04793953442589707,-0.04461963052172226,0.02455896966589262,0.15671301689997746,0.09392412519824431,-0.7993054271485245,0.16388156890530547,0.010044911074250694,0.02404809619238477
1.1522119052702973,-2.376794995184809,3.5290069004551063,-0.5909605024846737,-0.6827665234373567,0.6258477474496824,0.7911053959174356,0.13755222872234066,-0.6408466226133576,0.9874624362205483,0.09503949542050574,0.04408817635270541,3.3401533759454947,-2.464713916453112,5.804867292398606,0.1654999725237555,0.12136592166703956,2.1385301685502265,1.462371419493087,0.13517805007448772,-1.0865899963163326,1.4717066315864689,0.1741425604620901,0.03406813627254509,0.13224988836687412,-0.7057047426841744,0.8379546310510485,-0.12234920662380071,-0.10071629770801818,0.02571055126065673,0.1603451005196502,-1.2904554979852565,2.194614569064715,0.2016925373486342,0.01043229210446354,0.03206412825651302
