"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.206684571e1,9.176217957e0,2.538870392e0,-1.561253357e0,9.648126808e0
2.207684471e1,9.160800018e0,2.571502533e0,-1.553020477e0,9.640786008e0
2.208684371e1,9.291478271e0,2.580334167e0,-1.582060089e0,9.772031877e0
2.209684271e1,9.520352325e0,2.547552338e0,-1.693727875e0,9.999792269e0
2.210684171e1,9.592651978e0,2.409988403e0,-1.878144379e0,1.006749434e1
2.211684171e1,9.559870148e0,2.187101898e0,-2.111209717e0,1.003153719e1
2.212684071e1,9.541009369e0,1.946402435e0,-2.312541046e0,1.000835592e1
2.213683971e1,9.507928162e0,1.732048187e0,-2.444865875e0,9.968854397e0
2.214683871e1,9.500144348e0,1.553768921e0,-2.489772491e0,9.943133689e0
2.215683771e1,9.608069916e0,1.447340240e0,-2.438429260e0,1.001777114e1
2.216683671e1,9.731114044e0,1.361119537e0,-2.341131592e0,1.010089719e1
2.217683571e1,9.955497437e0,1.316063232e0,-2.201621704e0,1.028061719e1
2.218683471e1,1.020218445e1,1.279838562e0,-2.140399017e0,1.050256455e1
2.219683471e1,1.035307068e1,1.188229065e0,-2.213596802e0,1.065354268e1
2.220683371e1,1.028466293e1,1.032253418e0,-2.413131866e0,1.061428491e1
2.221683271e1,1.014575180e1,8.946894836e-1,-2.612068176e0,1.051473485e1
2.222683171e1,1.014829651e1,8.216413879e-1,-2.747237091e0,1.054563077e1
2.223683071e1,1.016610947e1,7.580236816e-1,-2.812800751e0,1.057526499e1
2.224682971e1,1.020248383e1,7.250921631e-1,-2.806663513e0,1.060630920e1
2.225682871e1,1.038031403e1,6.622229004e-1,-2.772235107e0,1.076451327e1
2.226682771e1,1.067744614e1,5.387297058e-1,-2.740950165e0,1.103679725e1
2.227682771e1,1.096215408e1,3.659889221e-1,-2.702480164e0,1.129629006e1
2.228682671e1,1.106918152e1,1.827699280e-1,-2.696791992e0,1.139442282e1
2.229682571e1,1.102831650e1,-1.841171265e-2,-2.718047791e0,1.135834000e1
2.230682471e1,1.095901062e1,-2.285746765e-1,-2.716251526e0,1.129292622e1
2.231682371e1,1.089748856e1,-3.960763550e-1,-2.622995453e0,1.121571391e1
2.232682275e1,1.080228653e1,-5.083428955e-1,-2.409539337e0,1.107942627e1
2.233682175e1,1.063703018e1,-6.060896301e-1,-2.162552948e0,1.087154041e1
2.234682075e1,1.058613602e1,-7.566764832e-1,-1.920955353e0,1.078558782e1
2.235682075e1,1.068313431e1,-9.538165283e-1,-1.678609314e0,1.085618966e1
2.236681975e1,1.100286942e1,-1.166374512e0,-1.465153198e0,1.116110383e1
2.237681875e1,1.162138321e1,-1.339264984e0,-1.231638794e0,1.176295509e1
2.238681775e1,1.231863327e1,-1.426533508e0,-1.023122406e0,1.244309057e1
2.239681675e1,1.269150787e1,-1.454375610e0,-8.536747742e-1,1.280305984e1
2.240681575e1,1.272443939e1,-1.408870239e0,-7.330256653e-1,1.282316653e1
2.241681475e1,1.268791534e1,-1.465452576e0,-7.348219299e-1,1.279338541e1
2.242681375e1,1.265797760e1,-1.706301727e0,-8.608598328e-1,1.280144297e1
2.243681375e1,1.277907578e1,-1.903741150e0,-9.502239990e-1,1.295499648e1
2.244681275e1,1.300091446e1,-2.097138977e0,-1.072968750e0,1.321260877e1
2.245681175e1,1.326107346e1,-2.229014740e0,-1.299447784e0,1.350974243e1
2.246681075e1,1.359547806e1,-2.283800812e0,-1.577270050e0,1.387589819e1
2.247680975e1,1.402194122e1,-2.344574432e0,-1.887724457e0,1.434138656e1
2.248680875e1,1.436577621e1,-2.360291748e0,-2.152972870e0,1.471671823e1
2.249680775e1,1.443882431e1,-2.390379181e0,-2.436632996e0,1.483680358e1
2.250680675e1,1.410576691e1,-2.357597351e0,-2.714155884e0,1.455670181e1
2.251680675e1,1.352841751e1,-2.260898438e0,-2.888692932e0,1.401692866e1
2.252680575e1,1.292008255e1,-2.136207733e0,-2.920576630e0,1.341721597e1
2.253680475e1,1.235740265e1,-2.009870453e0,-2.866389313e0,1.284372092e1
2.254680375e1,1.187076462e1,-1.892364807e0,-2.703378296e0,1.232089085e1
2.255680275e1,1.166239792e1,-1.870061188e0,-2.565964050e0,1.208688651e1
2.256680175e1,1.157183624e1,-2.022294617e0,-2.512225800e0,1.201284096e1
2.257680075e1,1.151480484e1,-2.152972870e0,-2.537373505e0,1.198600380e1
2.258679975e1,1.139355698e1,-2.100731506e0,-2.556683350e0,1.186435178e1
2.259679975e1,1.101589233e1,-1.917512512e0,-2.577789459e0,1.147483057e1
2.260679875e1,1.030038025e1,-1.699266357e0,-2.571652222e0,1.075168520e1
2.261679775e1,9.440568237e0,-1.514700165e0,-2.462529144e0,9.873332518e0
2.262679675e1,8.775650940e0,-1.375489655e0,-2.212249603e0,9.154128550e0
2.263679575e1,8.239166565e0,-1.329535217e0,-1.888472900e0,8.556743509e0
2.264679475e1,7.837252350e0,-1.323248291e0,-1.587299194e0,8.105123637e0
2.265679375e1,7.544012146e0,-1.304237823e0,-1.341061249e0,7.772490002e0
2.266679275e1,7.242239685e0,-1.216969299e0,-1.123114471e0,7.429161194e0
2.267679275e1,6.768325195e0,-1.072519684e0,-9.821076965e-1,6.922792785e0
2.268679175e1,6.297105103e0,-9.645941162e-1,-9.144483948e-1,6.435851952e0
2.269679075e1,5.947881317e0,-8.270301819e-1,-8.246351624e-1,6.061459745e0
2.270678975e1,5.702990570e0,-6.858737183e-1,-6.870712280e-1,5.785031640e0
2.271678875e1,5.588628387e0,-5.824388123e-1,-6.134243774e-1,5.652281990e0
2.272678775e1,5.471871185e0,-4.704716492e-1,-5.551954651e-1,5.520050710e0
2.273678675e1,5.398523712e0,-3.592529297e-1,-5.331912231e-1,5.436673047e0
2.274678675e1,5.297483826e0,-2.264790344e-1,-5.502557373e-1,5.330798159e0
2.275678575e1,5.193749542e0,-1.416055298e-1,-6.021977234e-1,5.230461598e0
2.276678475e1,5.057981873e0,-9.056167603e-2,-6.298901367e-1,5.097856768e0
2.277678375e1,4.961881714e0,-4.176315308e-2,-6.536906433e-1,5.004930145e0
2.278678275e1,4.971012726e0,7.334747314e-3,-6.568341064e-1,5.014225001e0
2.279678175e1,5.008734283e0,-2.245330811e-3,-7.092251587e-1,5.058697905e0
2.280678075e1,5.065765686e0,-5.643264771e-2,-8.252339172e-1,5.132852779e0
2.281677975e1,5.235363007e0,-1.558259583e-1,-9.810598755e-1,5.328769653e0
2.282677975e1,5.599106598e0,-3.263214111e-1,-1.191671906e0,5.733808707e0
2.283677875e1,6.133046265e0,-5.677693176e-1,-1.418450317e0,6.320492052e0
2.284677775e1,6.688391418e0,-7.217990112e-1,-1.559157715e0,6.905544610e0
2.285677675e1,7.121590576e0,-7.658074951e-1,-1.701960754e0,7.362077415e0
2.286677575e1,7.494165802e0,-8.195457458e-1,-1.862277374e0,7.765452551e0
2.287677475e1,7.952812042e0,-8.677455139e-1,-2.035616913e0,8.254934153e0
2.288677375e1,8.459807739e0,-9.250762939e-1,-2.179168396e0,8.784810074e0
2.289677275e1,8.883426819e0,-9.985734558e-1,-2.328857117e0,9.237748452e0
2.290677275e1,9.260043640e0,-1.105600891e0,-2.506387939e0,9.656745935e0
2.291677175e1,9.605225830e0,-1.222956848e0,-2.703677673e0,1.005315173e1
2.292677075e1,1.002959335e1,-1.323847046e0,-2.864892426e0,1.051441498e1
2.293676975e1,1.051024384e1,-1.433119812e0,-3.010389862e0,1.102640036e1
2.294676875e1,1.094718521e1,-1.535357208e0,-3.203638000e0,1.150919121e1
2.295676775e1,1.120210510e1,-1.654060364e0,-3.430117035e0,1.183168531e1
2.296676675e1,1.145762375e1,-1.766925659e0,-3.663182373e0,1.215804562e1
2.297676575e1,1.185160446e1,-1.905387726e0,-3.908971252e0,1.262422619e1
2.298676575e1,1.244452148e1,-2.086361389e0,-4.176165619e0,1.329132718e1
2.299676475e1,1.314147217e1,-2.270927582e0,-4.443060608e0,1.405689121e1
2.300676375e1,1.366598145e1,-2.445764008e0,-4.763693848e0,1.467765613e1
2.301676275e1,1.412118484e1,-2.571652222e0,-5.107828217e0,1.523519497e1
2.302676175e1,1.441068283e1,-2.632874908e0,-5.448819122e0,1.562976135e1
2.303676075e1,1.455827591e1,-2.588866425e0,-5.724845123e0,1.585621262e1
2.304675975e1,1.459135712e1,-2.481389923e0,-5.884562988e0,1.592774560e1
2.305675875e1,1.441532318e1,-2.315983887e0,-5.915847931e0,1.575317684e1
2.306675875e1,1.393557083e1,-1.934876404e0,-5.869145050e0,1.524436764e1
2.307675775e1,1.321646622e1,-1.530267792e0,-5.822591858e0,1.452306010e1
2.308675675e1,1.245320343e1,-1.172811127e0,-5.620362396e0,1.371299512e1
2.309675575e1,1.200383789e1,-9.604028320e-1,-5.299878845e0,1.315686944e1
2.310675475e1,1.184037781e1,-8.063731384e-1,-4.824617157e0,1.281099976e1
2.311675375e1,1.169098846e1,-4.279600525e-1,-4.255949707e0,1.244891437e1
2.312675275e1,1.151884644e1,6.750961304e-2,-3.736829224e0,1.211000716e1
2.313675175e1,1.135329071e1,5.821394348e-1,-3.367996216e0,1.185662240e1
2.314675175e1,1.109313171e1,8.701405334e-1,-3.234473877e0,1.158777533e1
2.315675075e1,1.080707657e1,6.978488159e-1,-3.347339172e0,1.133510373e1
2.316674975e1,1.055021072e1,3.770658875e-1,-3.530109100e0,1.113152259e1
2.317674875e1,1.032043854e1,7.604187012e-2,-3.643423462e0,1.094494260e1
2.318674775e1,1.009186386e1,-1.681004333e-1,-3.623065796e0,1.072383232e1
2.319674675e1,9.843530273e0,-2.350112915e-1,-3.470982056e0,1.044021240e1
2.320674575e1,9.653126221e0,-1.550775146e-1,-3.251688080e0,1.018726510e1
2.321674575e1,9.597591705e0,2.035766602e-2,-3.052003326e0,1.007119185e1
2.322674475e1,9.571994934e0,3.040177917e-1,-2.893632660e0,1.000443021e1
2.323674375e1,9.463171234e0,5.307962036e-1,-2.965034180e0,9.931001062e0
2.324674275e1,9.199868774e0,6.282435608e-1,-3.289409637e0,9.790428550e0
2.325674175e1,8.885971527e0,6.224057007e-1,-3.702849884e0,9.646708045e0
2.326674075e1,8.684340820e0,5.980064392e-1,-4.061803436e0,9.605916632e0
2.327673975e1,8.682993622e0,5.785469055e-1,-4.345762939e0,9.727011375e0
2.328673875e1,8.909622345e0,5.629792786e-1,-4.565356293e0,1.002700325e1
2.329673775e1,9.170679474e0,6.035449219e-1,-4.700225830e0,1.032268140e1
2.330673775e1,9.388326874e0,6.068380737e-1,-4.837490387e0,1.057876397e1
2.331673675e1,9.525741119e0,5.448669434e-1,-5.029990082e0,1.078598276e1
2.332673558e1,9.536518707e0,4.737648010e-1,-5.219795380e0,1.088190728e1
2.333673458e1,9.561666412e0,3.282673645e-1,-5.379962311e0,1.097621148e1
2.334673358e1,9.722282410e0,9.505233765e-2,-5.502557373e0,1.117183726e1
2.335673258e1,9.881850586e0,-1.234931946e-1,-5.484445038e0,1.130244925e1
2.336673158e1,1.004635849e1,-2.897973633e-1,-5.328918457e0,1.137588121e1
2.337673158e1,1.025951523e1,-4.102967834e-1,-5.151387634e0,1.148750585e1
2.338673058e1,1.031564850e1,-5.602848816e-1,-5.045557709e0,1.149713772e1
2.339672958e1,1.024948608e1,-7.101232910e-1,-4.978347473e0,1.141666254e1
2.340672858e1,1.011072464e1,-8.698411560e-1,-4.919519806e0,1.127763501e1
2.341672758e1,9.915829926e0,-1.046623535e0,-4.857997742e0,1.109140415e1
2.342672658e1,9.745334473e0,-1.207239532e0,-4.749922485e0,1.090828744e1
2.343672558e1,9.652228088e0,-1.348845062e0,-4.584366760e0,1.077039037e1
2.344672458e1,9.576934662e0,-1.471589813e0,-4.397704926e0,1.064063263e1
2.345672458e1,9.532477112e0,-1.484612732e0,-4.139791260e0,1.049809823e1
2.346672358e1,9.572593689e0,-1.406924286e0,-3.851640472e0,1.041389073e1
2.347672258e1,9.637857971e0,-1.256038055e0,-3.599265289e0,1.036439330e1
2.348672158e1,9.707163849e0,-1.025068359e0,-3.355721741e0,1.032185369e1
2.349672058e1,9.803563385e0,-7.535330200e-1,-3.113375702e0,1.031362086e1
2.350671958e1,9.953551483e0,-5.626799011e-1,-2.962788849e0,1.040038045e1
2.351671858e1,1.016910324e1,-4.376898193e-1,-2.853366394e0,1.057090029e1
2.352671758e1,1.050260971e1,-4.303550720e-1,-2.810705109e0,1.088072054e1
2.353671758e1,1.095601685e1,-5.185217285e-1,-2.816243591e0,1.132406278e1
2.354671658e1,1.145627655e1,-6.608757019e-1,-2.888692932e0,1.183332481e1
2.355671558e1,1.188932602e1,-8.461903381e-1,-2.995570679e0,1.229005919e1
2.356671458e1,1.216385513e1,-1.005010071e0,-3.091970215e0,1.259085767e1
2.357671358e1,1.220457047e1,-1.100960541e0,-3.112178192e0,1.264315259e1
2.358671258e1,1.207628723e1,-1.104702759e0,-3.059188385e0,1.250662685e1
2.359671158e1,1.200668198e1,-1.024768982e0,-2.957849121e0,1.240803913e1
2.360671058e1,1.197973801e1,-9.617500305e-1,-2.809058533e0,1.234219979e1
2.361671058e1,1.186073547e1,-9.330097961e-1,-2.714305573e0,1.220307371e1
2.362670958e1,1.149699188e1,-1.001866608e0,-2.736459503e0,1.186055520e1
2.363670858e1,1.105690704e1,-1.134041748e0,-2.855162659e0,1.147576568e1
2.364670758e1,1.081815353e1,-1.245559845e0,-2.974165192e0,1.128846862e1
2.365670658e1,1.070873108e1,-1.279539185e0,-3.066074066e0,1.121226793e1
2.366670558e1,1.060888870e1,-1.284029846e0,-3.098556519e0,1.112646865e1
2.367670458e1,1.064675995e1,-1.297501831e0,-3.056044922e0,1.115241763e1
2.368670358e1,1.073821976e1,-1.285227356e0,-2.964435425e0,1.121378840e1
2.369670358e1,1.063927551e1,-1.162183228e0,-2.852767639e0,1.107624198e1
2.370670258e1,1.045665527e1,-1.037193146e0,-2.837050323e0,1.088422086e1
2.371670158e1,1.034977753e1,-9.557624817e-1,-2.868934021e0,1.078249318e1
2.372670058e1,1.020128632e1,-8.411009216e-1,-2.963986359e0,1.065640223e1
2.373669958e1,1.000908600e1,-7.078779602e-1,-3.046165466e0,1.048627759e1
2.374669858e1,9.946216736e0,-6.239025879e-1,-3.122357025e0,1.044344748e1
2.375669758e1,9.980645142e0,-7.026388550e-1,-3.215014343e0,1.050920054e1
2.376669758e1,9.913285217e0,-8.093669128e-1,-3.307671661e0,1.048184098e1
2.377669658e1,9.702972565e0,-8.270301819e-1,-3.350332947e0,1.029836814e1
2.378669558e1,9.431137848e0,-8.464897156e-1,-3.331771545e0,1.003810777e1
2.379669458e1,9.187594299e0,-9.141490173e-1,-3.288960571e0,9.801266197e0
2.380669358e1,8.904532928e0,-9.867480469e-1,-3.179238739e0,9.506415589e0
2.381669258e1,8.422385559e0,-9.520202637e-1,-2.983296204e0,8.985709617e0
2.382669158e1,7.864495697e0,-8.593629456e-1,-2.712808685e0,8.363499758e0
2.383669058e1,7.404651947e0,-7.450007629e-1,-2.381098480e0,7.813675612e0
2.384669058e1,7.045698395e0,-6.592291260e-1,-2.068249054e0,7.372523520e0
2.385668958e1,6.763984222e0,-6.063890076e-1,-1.802551575e0,7.026263756e0
2.386668858e1,6.544091492e0,-5.026547241e-1,-1.587897949e0,6.752719091e0
2.387668758e1,6.417005768e0,-3.861968994e-1,-1.448837128e0,6.589858883e0
2.388668658e1,6.354884949e0,-3.023712158e-1,-1.356479187e0,6.505077006e0
2.389668558e1,6.274951172e0,-1.871109009e-1,-1.280587006e0,6.407021600e0
2.390668458e1,6.170767822e0,-3.772155762e-2,-1.171613617e0,6.281120672e0
2.391668358e1,6.089935913e0,1.407073975e-2,-1.110241241e0,6.190327376e0
2.392668358e1,6.043233032e0,8.217910767e-2,-1.071322174e0,6.138008642e0
2.393668258e1,6.002368011e0,7.798782349e-2,-1.102457428e0,6.103270945e0
2.394668158e1,5.978866882e0,4.116439819e-2,-1.145717468e0,6.087792065e0
2.395668058e1,6.037694550e0,1.796264648e-3,-1.177301788e0,6.151406197e0
2.396667958e1,6.184389496e0,-1.020877075e-1,-1.261127472e0,6.312490621e0
2.397667858e1,6.280190277e0,-2.170486450e-1,-1.362766113e0,6.430010226e0
2.398667758e1,6.444847870e0,-3.369493103e-1,-1.448537750e0,6.614216546e0
2.399667758e1,6.690187683e0,-4.730163574e-1,-1.538500671e0,6.881085672e0
2.400667658e1,6.907685394e0,-5.357359314e-1,-1.625769196e0,7.116618296e0
2.401667558e1,7.150031433e0,-5.511538696e-1,-1.700314178e0,7.370060270e0
2.402667458e1,7.445816345e0,-5.911207581e-1,-1.788031769e0,7.680277495e0
2.403667358e1,7.836803284e0,-6.842271423e-1,-1.926044769e0,8.098969128e0
2.404667258e1,8.154442749e0,-7.994874573e-1,-2.105521545e0,8.459748088e0
2.405667158e1,8.426427155e0,-9.782157898e-1,-2.304008789e0,8.790337719e0
2.406667058e1,8.827443237e0,-1.210382996e0,-2.468816071e0,9.245746800e0
2.407667058e1,9.379046173e0,-1.454225922e0,-2.624492340e0,9.847296085e0
2.408666958e1,9.790839844e0,-1.675316162e0,-2.756368103e0,1.030848166e1
2.409666858e1,1.006731491e1,-1.829196167e0,-2.883753204e0,1.063074883e1
2.410666758e1,1.034798126e1,-1.914967804e0,-2.957250366e0,1.093129213e1
2.411666658e1,1.074720108e1,-1.971550140e0,-2.988535309e0,1.132787201e1
2.412666558e1,1.116228790e1,-1.975142670e0,-2.989583130e0,1.172328738e1
2.413666458e1,1.148950745e1,-1.922751617e0,-2.966381378e0,1.202103047e1
2.414666458e1,1.179217804e1,-1.890418854e0,-2.978356476e0,1.230852362e1
2.415666358e1,1.212583420e1,-1.925146637e0,-3.029100952e0,1.264584901e1
2.416666258e1,1.248897903e1,-1.946252747e0,-3.116369476e0,1.301822783e1
2.417666158e1,1.275332932e1,-1.946701813e0,-3.203039246e0,1.329272421e1
2.418666058e1,1.289373734e1,-1.937271423e0,-3.312761078e0,1.345272720e1
2.419665958e1,1.300360886e1,-1.941013641e0,-3.414399719e0,1.358379559e1
2.420665858e1,1.316856583e1,-1.930984497e0,-3.420387268e0,1.374186582e1
2.421665758e1,1.319116882e1,-1.878294067e0,-3.375780029e0,1.374521060e1
2.422665758e1,1.299822006e1,-1.787433014e0,-3.308569794e0,1.353127029e1
2.423665658e1,1.272653503e1,-1.686542816e0,-3.179388428e0,1.322564295e1
2.424665558e1,1.251921616e1,-1.630110168e0,-3.020269318e0,1.298114244e1
2.425665458e1,1.246562759e1,-1.569037170e0,-2.787054291e0,1.286939861e1
2.426665358e1,1.244811401e1,-1.501078491e0,-2.517913971e0,1.278861485e1
2.427665258e1,1.245574814e1,-1.389710083e0,-2.255809021e0,1.273442697e1
2.428665158e1,1.245125748e1,-1.283281403e0,-2.030377808e0,1.268081456e1
2.429665058e1,1.236309082e1,-1.159039764e0,-1.852697296e0,1.255475508e1
2.430665058e1,1.222073685e1,-1.014290771e0,-1.690734100e0,1.237876313e1
2.431664958e1,1.205054077e1,-8.979826355e-1,-1.495390320e0,1.217612820e1
2.432664896e1,1.183558777e1,-7.873626709e-1,-1.278940430e0,1.193049733e1
2.433664796e1,1.158006912e1,-6.712042236e-1,-1.089883575e0,1.165059493e1
2.434664696e1,1.136077515e1,-6.044430542e-1,-9.418414307e-1,1.141576229e1
2.435664596e1,1.116737732e1,-5.200186157e-1,-8.451425171e-1,1.121137821e1
2.436664496e1,1.090138046e1,-4.017645264e-1,-8.289761353e-1,1.094023364e1
2.437664496e1,1.061113403e1,-2.993774414e-1,-8.635542297e-1,1.065042338e1
2.438664396e1,1.030262558e1,-2.022294617e-1,-9.882449341e-1,1.035188962e1
2.439664296e1,9.981992340e0,-1.510359192e-1,-1.147813110e0,1.004890332e1
2.440664196e1,9.655820618e0,-1.029858398e-1,-1.279688873e0,9.740794706e0
2.441664096e1,9.316925354e0,-7.155120850e-2,-1.417851562e0,9.424463947e0
2.442663996e1,9.006470947e0,-8.053253174e-2,-1.578467560e0,9.144099969e0
2.443663896e1,8.714278564e0,-7.020401001e-2,-1.684746552e0,8.875919696e0
2.444663896e1,8.423583069e0,-9.071136475e-2,-1.760938110e0,8.606153804e0
2.445663796e1,8.195008392e0,-1.188528442e-1,-1.796863403e0,8.390530772e0
2.446663696e1,8.084987183e0,-2.040257263e-1,-1.850302277e0,8.296521124e0
2.447663596e1,7.966433716e0,-3.180885315e-1,-1.902693329e0,8.196675446e0
2.448663496e1,7.891589355e0,-4.179309082e-1,-1.931134186e0,8.135178427e0
2.449663396e1,7.912246399e0,-5.122348022e-1,-1.908980255e0,8.155380628e0
2.450663296e1,8.016579437e0,-5.315446472e-1,-1.859133911e0,8.246481946e0
2.451663196e1,8.101752319e0,-5.041516113e-1,-1.845362549e0,8.324537370e0
2.452663196e1,8.047415314e0,-4.616400146e-1,-1.850751343e0,8.270386041e0
2.453663096e1,8.089028778e0,-3.740721130e-1,-1.792672119e0,8.293731961e0
2.454662996e1,8.347541199e0,-1.975891113e-1,-1.656904449e0,8.512685703e0
2.455662896e1,8.728948059e0,-4.550537109e-2,-1.567989349e0,8.868776441e0
2.456662796e1,9.068891144e0,7.304809570e-2,-1.565145264e0,9.203249551e0
2.457662696e1,9.320368195e0,1.715432739e-1,-1.596130829e0,9.457606674e0
2.458662596e1,9.527687073e0,2.932402039e-1,-1.646725616e0,9.673392168e0
2.459662596e1,9.702224121e0,4.941224670e-1,-1.646875305e0,9.853400843e0
2.460662496e1,9.899962921e0,7.611671448e-1,-1.567689972e0,1.005217853e1
2.461662396e1,1.020936951e1,9.927355957e-1,-1.466051331e0,1.036175932e1
2.462662296e1,1.064451462e1,1.130149841e0,-1.386267242e0,1.079373276e1
2.463662196e1,1.114447495e1,1.242715759e0,-1.307680664e0,1.128953910e1
2.464662096e1,1.165147064e1,1.407822418e0,-1.270857239e0,1.180482148e1
2.465661996e1,1.206326431e1,1.600471802e0,-1.301543427e0,1.223837698e1
2.466661896e1,1.241278748e1,1.711241455e0,-1.504371643e0,1.262017331e1
2.467661896e1,1.275213181e1,1.732646942e0,-1.759441223e0,1.298901707e1
2.468661796e1,1.301872742e1,1.805245972e0,-2.012714539e0,1.329651068e1
2.469661696e1,1.309132645e1,1.849104767e0,-2.305056610e0,1.342070425e1
2.470661596e1,1.291933411e1,1.797162781e0,-2.571203156e0,1.329473856e1
2.471661496e1,1.277443542e1,1.619033203e0,-2.737956390e0,1.316449293e1
2.472661396e1,1.273686356e1,1.347797241e0,-2.758314056e0,1.310162383e1
2.473661296e1,1.278446457e1,1.152154083e0,-2.582878876e0,1.309355783e1
2.474661196e1,1.285122574e1,1.016985168e0,-2.318229218e0,1.309818493e1
2.475661196e1,1.289478516e1,8.671467590e-1,-2.029629364e0,1.308230955e1
2.476661096e1,1.290301804e1,7.358697510e-1,-1.756148071e0,1.304275411e1
2.477660996e1,1.280078064e1,6.191125488e-1,-1.500030670e0,1.290323128e1
2.478660896e1,1.260453873e1,5.587879944e-1,-1.239572296e0,1.267766461e1
2.479660796e1,1.243808487e1,4.803511047e-1,-9.957293701e-1,1.248712014e1
2.480660696e1,1.223061630e1,4.321513367e-1,-7.012916565e-1,1.225832533e1
2.481660596e1,1.206221649e1,3.174897766e-1,-4.825964355e-1,1.207604098e1
2.482660596e1,1.188767944e1,1.568737793e-1,-2.833607483e-1,1.189209087e1
2.483660496e1,1.172885971e1,-2.050735474e-2,-9.295669556e-2,1.172924600e1
2.484660396e1,1.172841064e1,-2.483335876e-1,5.164260864e-2,1.173115309e1
2.485660296e1,1.173125473e1,-4.590953064e-1,1.883084106e-1,1.174174459e1
2.486660196e1,1.163949554e1,-6.248007202e-1,2.284249878e-1,1.165849092e1
2.487660096e1,1.148277145e1,-8.294252014e-1,1.751358032e-1,1.151402010e1
2.488659996e1,1.131991013e1,-1.070873108e0,8.652008057e-2,1.137077923e1
2.489659996e1,1.108864105e1,-1.337768097e0,3.053649902e-2,1.116908753e1
2.490659896e1,1.081321381e1,-1.510658569e0,-2.200424194e-2,1.091824923e1
2.491659796e1,1.049722092e1,-1.673220520e0,-1.249900818e-1,1.063047207e1
2.492659696e1,1.012629227e1,-1.812431030e0,-2.874023438e-1,1.029122449e1
2.493659596e1,9.662556610e0,-1.865420837e0,-4.713697815e-1,9.852257844e0
2.494659496e1,9.232800293e0,-1.862127686e0,-6.584806824e-1,9.441700990e0
2.495659396e1,8.889564056e0,-1.842668152e0,-8.822653198e-1,9.121302929e0
2.496659396e1,8.500373383e0,-1.774559784e0,-1.081650696e0,8.750735872e0
2.497659296e1,8.138126678e0,-1.690584412e0,-1.247056732e0,8.404899284e0
2.498659196e1,7.946525116e0,-1.598974915e0,-1.433419189e0,8.231565633e0
2.499659096e1,7.800578613e0,-1.499880981e0,-1.594633942e0,8.101945882e0
2.500658996e1,7.658823395e0,-1.402433624e0,-1.759291534e0,7.982449659e0
2.501658896e1,7.678133240e0,-1.344504089e0,-1.913919983e0,8.026488086e0
2.502658796e1,7.781268768e0,-1.284778290e0,-2.051633606e0,8.149110341e0
2.503658696e1,7.916287994e0,-1.250499573e0,-2.193388824e0,8.309170797e0
2.504658696e1,8.052804108e0,-1.265767822e0,-2.352957001e0,8.484469861e0
2.505658596e1,8.271649017e0,-1.253193970e0,-2.513423309e0,8.735443281e0
2.506658496e1,8.555608521e0,-1.263971558e0,-2.689606934e0,9.057044038e0
2.507658396e1,8.853788452e0,-1.341210938e0,-2.924468536e0,9.420240600e0
2.508658296e1,9.144483948e0,-1.434167633e0,-3.163671112e0,9.781985401e0
2.509658196e1,9.457932129e0,-1.567689972e0,-3.419638824e0,1.017860804e1
2.510658096e1,9.769584045e0,-1.715732117e0,-3.688928833e0,1.058284957e1
2.511658096e1,1.018766464e1,-1.838476868e0,-3.961511993e0,1.108431709e1
2.512657996e1,1.059032730e1,-2.098635864e0,-4.254153442e0,1.160418573e1
2.513657896e1,1.092218719e1,-2.446063385e0,-4.499343567e0,1.206322891e1
2.514657796e1,1.120075790e1,-2.837499390e0,-4.668342133e0,1.246201423e1
2.515657696e1,1.140178986e1,-3.194207611e0,-4.703219604e0,1.274064554e1
2.516657596e1,1.145313309e1,-3.495680695e0,-4.664300537e0,1.285105990e1
2.517657496e1,1.127171036e1,-3.788322144e0,-4.613556061e0,1.275491037e1
2.518657396e1,1.083461929e1,-4.043691101e0,-4.519850922e0,1.241649972e1
2.519657396e1,1.026310776e1,-4.217928772e0,-4.318220215e0,1.190669265e1
2.520657296e1,9.802964630e0,-4.326602783e0,-3.981719971e0,1.143117234e1
2.521657196e1,9.467661896e0,-4.423750763e0,-3.588936768e0,1.104928322e1
2.522657096e1,9.012458496e0,-4.443060608e0,-3.199297028e0,1.054517412e1
2.523656996e1,8.434061279e0,-4.264182587e0,-2.835553436e0,9.866965394e0
2.524656896e1,7.981402588e0,-4.057163086e0,-2.660267944e0,9.340256159e0
2.525656796e1,7.351213074e0,-3.855382690e0,-2.596201172e0,8.697388681e0
2.526656796e1,6.596332855e0,-3.592229919e0,-2.506986694e0,7.918377688e0
2.527656696e1,5.982609100e0,-3.357967072e0,-2.347268829e0,7.251015478e0
2.528656596e1,5.748945007e0,-3.228785706e0,-2.158960419e0,6.938049864e0
2.529656496e1,5.980214081e0,-3.217708740e0,-1.989961853e0,7.076479221e0
2.530656396e1,6.533463593e0,-3.503913574e0,-2.043400726e0,7.690191375e0
2.531656296e1,6.985074463e0,-3.891158295e0,-2.290387115e0,8.317346408e0
2.532656208e1,7.317383423e0,-4.158951416e0,-2.653981018e0,8.825224772e0
2.533656108e1,7.613767090e0,-4.259691925e0,-3.028053131e0,9.234908249e0
